vin,start_date,part_number,vendor_name,quantity,price
J6OFP8V1ZIU680463,8/26/2021,FH-BAE0006,Betatech,4,93.39
J6OFP8V1ZIU680463,8/26/2021,ZN-10141,Nam-zim,4,88.46
J6OFP8V1ZIU680463,8/31/2021,TP-EAEGAM0068,Zathunicon,2,59.93
J6OFP8V1ZIU680463,8/31/2021,TP-EAES0120,Toughzap,3,74.11
J6OFP8V1ZIU680463,8/31/2021,ZN-EAELASS0085,Plexzap,2,97.81
J6OFP8V1ZIU680463,9/12/2021,BH-BAEW0034,Toughzap,2,103.74
J6OFP8V1ZIU680463,9/12/2021,BH-PACBS0167,Toughzap,2,74.26
J6OFP8V1ZIU680463,9/12/2021,BH-PACBS0180,Funholding,2,7.93
JFV8SJWZ8LP113703,6/20/2021,BH-EAEESS0053,Funholding,3,46.57
JFV8SJWZ8LP113703,8/4/2021,BH-BAE0005,Nam-zim,2,30.65
JFV8SJWZ8LP113703,8/4/2021,BH-ICS0156,Funholding,2,28.43
JFV8SJWZ8LP113703,8/4/2021,BM-EAES0111,Zathunicon,1,23.38
JFV8SJWZ8LP113703,8/4/2021,BM-PACBS0173,Nam-zim,3,19.73
JFV8SJWZ8LP113703,8/4/2021,FG-EAEGAM0074,Blackzim,3,38.33
JFV8SJWZ8LP113703,8/4/2021,FG-EAES0102,Zathunicon,4,39.91
JFV8SJWZ8LP113703,8/4/2021,NM-EAEESS0055,Betatech,1,38.78
JFV8SJWZ8LP113703,8/4/2021,PP-ICS0162,Plexzap,1,18.46
JFV8SJWZ8LP113703,8/22/2021,BH-EAES0106,Nam-zim,4,17.8
JFV8SJWZ8LP113703,8/22/2021,BH-EAESS0117,Nam-zim,2,13.44
JFV8SJWZ8LP113703,8/22/2021,FG-EAES0114,Zathunicon,2,0.44
JFV8SJWZ8LP113703,8/22/2021,PP-EAELASS0088,Funholding,1,6.77
JFV8SJWZ8LP113703,8/22/2021,PP-PACBS0182,Zathunicon,3,45.01
JFV8SJWZ8LP113703,8/22/2021,ZN-EAEGAM0072,Funholding,2,31.02
JGJDNZFK42R045945,6/4/2020,BM-EAEAD0042,Funholding,4,131.53
JGJDNZFK42R045945,6/4/2020,BM-EAEM0135,Zathunicon,1,161.47
JGJDNZFK42R045945,6/4/2020,NM-EAECS0052,Nam-zim,4,167.79
JGJDNZFK42R045945,10/17/2020,ZN-BAE0000,Finhigh,3,110.12
JGJDNZFK42R045945,10/17/2020,ZN-EAES0107,Finhigh,2,39.49
JGJDNZFK42R045945,11/22/2020,TP-ICS0161,Nam-zim,1,164.17
JGJDNZFK42R045945,11/22/2020,ZN-EAEAD0047,Blackzim,2,207.24
JGJDNZFK42R045945,11/22/2020,ZN-EAEM0132,Betatech,3,110.18
JGJDNZFK42R045945,5/18/2021,FH-EAEESS0058,Finhigh,4,74.67
JGJDNZFK42R045945,5/18/2021,FH-EAEIS0079,Toughzap,4,87.98
JN60KNMSBK2322558,3/20/2021,ZN-BAE0003,Betatech,4,10.35
JN60KNMSBK2322558,5/30/2021,FH-EAEM0135,Betatech,1,53.41
JN60KNMSBK2322558,5/30/2021,FH-EAES0112,Plexzap,3,35.71
JN60KNMSBK2322558,6/21/2021,PP-BAEW0033,Nam-zim,1,47.55
JN60KNMSBK2322558,6/21/2021,PP-EAEAD0044,Blackzim,2,3.42
JN60KNMSBK2322558,7/7/2021,NM-ICS0154,Plexzap,1,45.97
JN60KNMSBK2322558,7/7/2021,NM-PACBS0182,Funholding,4,21.33
JN60KNMSBK2322558,7/7/2021,ZN-BAED0027,Toughzap,3,14.69
JN60KNMSBK2322558,7/7/2021,ZN-BAEW0038,Zathunicon,3,36.22
JN60KNMSBK2322558,7/7/2021,ZN-EAES0106,Finhigh,1,37.82
JN60KNMSBK2322558,8/20/2021,FH-EAELASS0090,Toughzap,2,40.52
JO02RNGT1O8396523,7/7/2020,NM-EAELASS0089,Finhigh,4,43.23
JO02RNGT1O8396523,7/7/2020,NM-EAELASS0092,Blackzim,1,27.67
JO02RNGT1O8396523,7/7/2020,NM-ICS0155,Zathunicon,4,48.51
JO02RNGT1O8396523,7/7/2020,PP-IFCAP0152,Finhigh,3,22.69
JO02RNGT1O8396523,7/7/2020,ZN-EAES0099,Funholding,1,36.32
JO02RNGT1O8396523,7/7/2020,ZN-PACBS0189,Zathunicon,4,65.29
JO02RNGT1O8396523,9/18/2020,FG-BAE0019,Zathunicon,3,69.34
JO02RNGT1O8396523,9/18/2020,FG-ICS0158,Betatech,2,23.39
JO02RNGT1O8396523,9/18/2020,NM-BAED0030,Finhigh,2,25.6
JO02RNGT1O8396523,9/18/2020,NM-EAEESS0061,Betatech,4,6.35
JO02RNGT1O8396523,9/18/2020,TP-PACBS0173,Toughzap,1,27.34
JO02RNGT1O8396523,11/19/2020,BH-PACBS0165,Betatech,2,22.04
JO02RNGT1O8396523,11/19/2020,BM-EAES0093,Zathunicon,3,57.87
JO02RNGT1O8396523,11/19/2020,FG-EAELASS0089,Blackzim,3,56.09
JO02RNGT1O8396523,1/22/2021,BH-EAEGAM0065,Betatech,4,35.36
JO02RNGT1O8396523,1/22/2021,FG-BAE0011,Plexzap,2,43.1
JO02RNGT1O8396523,1/22/2021,FG-PACBS0174,Funholding,2,25.57
JO02RNGT1O8396523,1/22/2021,ZN-EAEGAM0062,Zathunicon,4,43.8
JO02RNGT1O8396523,1/22/2021,ZN-EAEGAM0069,Betatech,4,17.55
JO02RNGT1O8396523,7/20/2021,BH-EAEGAM0066,Betatech,1,47.29
JO02RNGT1O8396523,7/20/2021,BH-PACBS0163,Zathunicon,4,26.02
JO02RNGT1O8396523,7/20/2021,BH-PACBS0164,Toughzap,4,45.08
JOWEZ54DY63622106,4/4/2021,BH-EAEM0133,Plexzap,3,1.61
JOWEZ54DY63622106,4/4/2021,BH-ICS0159,Plexzap,4,14.27
JOWEZ54DY63622106,4/4/2021,BM-EAES0114,Zathunicon,2,2.93
JOWEZ54DY63622106,4/4/2021,BM-EAES0127,Funholding,1,32.05
JOWEZ54DY63622106,6/11/2021,BH-PACBS0183,Zathunicon,3,15.84
JOWEZ54DY63622106,7/2/2021,BH-EAEESS0058,Finhigh,1,30.28
JOWEZ54DY63622106,7/2/2021,BH-EAEM0143,Toughzap,1,11.32
JOWEZ54DY63622106,7/2/2021,FG-EAEAD0042,Betatech,4,26.03
JOWEZ54DY63622106,7/2/2021,NM-BAE0007,Toughzap,4,29.46
JOWEZ54DY63622106,7/2/2021,TP-PACBS0182,Finhigh,1,19.09
JOX151ZR3GE955194,5/28/2021,BM-BAE0009,Funholding,1,25.24
JOX151ZR3GE955194,5/28/2021,BM-EAES0104,Blackzim,2,6.19
JOX151ZR3GE955194,5/28/2021,BM-PACBS0189,Funholding,4,9.06
JOX151ZR3GE955194,5/28/2021,FG-BAEW0035,Finhigh,3,14.4
JOX151ZR3GE955194,5/28/2021,FG-EAEM0132,Nam-zim,2,26.46
JOX151ZR3GE955194,5/28/2021,NM-PACBS0182,Zathunicon,1,3.66
JOX151ZR3GE955194,5/28/2021,PP-EAEGAM0070,Blackzim,4,16.76
JOX151ZR3GE955194,5/28/2021,PP-PACBS0177,Betatech,2,11.68
JOX151ZR3GE955194,5/28/2021,TP-EAES0114,Zathunicon,3,22.1
JOX151ZR3GE955194,5/28/2021,TP-EAEWH0131,Plexzap,3,19.98
JOX151ZR3GE955194,6/25/2021,BM-BAED0026,Toughzap,4,5.15
JOX151ZR3GE955194,6/25/2021,BM-EAEM0132,Toughzap,1,26.82
JOX151ZR3GE955194,6/25/2021,TP-EAEIS0080,Blackzim,3,10.26
JOX151ZR3GE955194,8/14/2021,BH-EAEGAM0066,Toughzap,1,27.58
JOX151ZR3GE955194,8/14/2021,BH-EAESS0117,Betatech,2,28.64
JOX151ZR3GE955194,8/14/2021,FG-EAEGAM0067,Funholding,4,20.57
JOX151ZR3GE955194,8/18/2021,BM-EAELASS0090,Finhigh,1,20.3
JOX151ZR3GE955194,8/18/2021,BM-ICS0154,Finhigh,2,29.21
JOX151ZR3GE955194,8/18/2021,BM-PACBS0187,Funholding,3,25.25
JOX151ZR3GE955194,8/18/2021,NM-BAEW0035,Toughzap,3,5.17
JOX151ZR3GE955194,9/8/2021,BH-EAEWH0129,Finhigh,4,15.75
JOX151ZR3GE955194,9/8/2021,NM-EAEESS0057,Betatech,3,4.45
JOX151ZR3GE955194,9/8/2021,NM-EAEGAM0063,Finhigh,4,8.27
JOX151ZR3GE955194,9/8/2021,TP-BAE0020,Betatech,3,26.03
JOX151ZR3GE955194,9/8/2021,TP-EAEM0145,Finhigh,3,0.97
JOX151ZR3GE955194,9/8/2021,TP-PACBS0190,Nam-zim,4,11.5
JQNHRUG2454456763,6/22/2021,FG-EAES0102,Zathunicon,4,37.94
JQNHRUG2454456763,6/22/2021,PP-BAE0004,Toughzap,2,16.85
JS3TNLHZADY983948,10/28/2020,BH-EAEGAM0070,Finhigh,3,42.52
JS3TNLHZADY983948,10/28/2020,BH-PACBS0166,Zathunicon,3,4.69
JS3TNLHZADY983948,10/28/2020,BM-BAE0005,Finhigh,4,15.34
JS3TNLHZADY983948,10/28/2020,PP-EAECS0050,Zathunicon,1,45.12
JS3TNLHZADY983948,10/28/2020,PP-EAELASS0087,Zathunicon,2,59.5
JS3TNLHZADY983948,11/22/2020,BH-BAE0020,Nam-zim,3,42.71
JS3TNLHZADY983948,11/22/2020,BH-PACBS0168,Betatech,4,10.78
JS3TNLHZADY983948,11/22/2020,BH-PACBS0172,Betatech,4,46.03
JS3TNLHZADY983948,11/22/2020,BH-PACBS0191,Blackzim,2,37.76
JS3TNLHZADY983948,11/22/2020,BM-BAE0010,Plexzap,1,34.2
JS3TNLHZADY983948,11/22/2020,BM-EAESS0119,Zathunicon,2,52.32
JS3TNLHZADY983948,11/22/2020,FH-IFCAP0152,Blackzim,2,42.18
JS3TNLHZADY983948,2/3/2021,BH-EAEIS0078,Zathunicon,3,17.34
JS3TNLHZADY983948,2/3/2021,BH-PACBS0179,Funholding,3,29.89
JS3TNLHZADY983948,2/3/2021,FH-EAEWH0128,Nam-zim,3,43.13
JS3TNLHZADY983948,2/3/2021,FH-PACBS0164,Finhigh,4,42.35
JS3TNLHZADY983948,2/3/2021,PP-EAEESS0056,Zathunicon,2,57.03
JS3TNLHZADY983948,2/3/2021,PP-EAES0099,Nam-zim,2,13.89
JS3TNLHZADY983948,3/25/2021,BH-BAE0003,Plexzap,1,11.52
JS3TNLHZADY983948,3/25/2021,PP-EAEWH0131,Finhigh,2,26.72
JS3TNLHZADY983948,3/25/2021,TP-EAEGAM0071,Betatech,1,52.73
JS3TNLHZADY983948,3/25/2021,TP-EAEIS0075,Finhigh,3,25.64
JS3TNLHZADY983948,3/25/2021,ZN-EAEM0149,Plexzap,3,47.24
JS3TNLHZADY983948,4/24/2021,TP-BAED0032,Plexzap,2,48.43
JS3TNLHZADY983948,4/24/2021,TP-EAEM0146,Blackzim,1,8.46
JS3TNLHZADY983948,4/24/2021,TP-EAES0125,Blackzim,3,53.6
JS3TNLHZADY983948,4/24/2021,ZN-BAE0001,Betatech,2,56.65
JS3TNLHZADY983948,4/24/2021,ZN-EAES0093,Plexzap,3,44.83
JS3TNLHZADY983948,4/24/2021,ZN-EAES0103,Funholding,2,8.89
JS3TNLHZADY983948,4/24/2021,ZN-ICS0160,Funholding,1,52.16
JS3TNLHZADY983948,7/10/2021,FH-EAES0112,Zathunicon,4,38.18
JS3TNLHZADY983948,7/10/2021,PP-EAESS0116,Nam-zim,4,44.67
JS3TNLHZADY983948,7/10/2021,TP-EAELASS0084,Nam-zim,3,54.22
JS3TNLHZADY983948,7/10/2021,TP-PACBS0168,Nam-zim,3,16.98
JS3TNLHZADY983948,7/10/2021,ZN-EAESS0116,Plexzap,1,61.15
JTQ8ES8FFQS897370,2/15/2021,BH-EAEAD0044,Betatech,3,7.26
JTQ8ES8FFQS897370,2/15/2021,BH-PACBS0187,Toughzap,4,19.26
JTQ8ES8FFQS897370,2/15/2021,PP-BAED0024,Funholding,2,18.49
JTQ8ES8FFQS897370,2/15/2021,PP-IFCAP0151,Plexzap,1,15.83
JTQ8ES8FFQS897370,3/9/2021,NM-BAED0030,Zathunicon,2,24.78
JTQ8ES8FFQS897370,3/9/2021,NM-BAEW0033,Betatech,1,3.38
JTQ8ES8FFQS897370,3/9/2021,PP-PACBS0171,Betatech,1,0.15
JTQ8ES8FFQS897370,3/9/2021,ZN-BAE0007,Nam-zim,2,17.79
JTQ8ES8FFQS897370,3/9/2021,ZN-BAE0009,Toughzap,3,28.15
JTQ8ES8FFQS897370,3/9/2021,ZN-EAES0108,Zathunicon,3,9.15
JTQ8ES8FFQS897370,5/31/2021,BM-EAEGAM0071,Betatech,2,16.34
JTQ8ES8FFQS897370,5/31/2021,BM-EAEM0145,Betatech,3,22.93
JTQ8ES8FFQS897370,5/31/2021,TP-BAEW0033,Betatech,3,14.88
JTQ8ES8FFQS897370,6/25/2021,BH-PACBS0170,Nam-zim,2,25.37
JTQ8ES8FFQS897370,6/25/2021,NM-EAES0094,Plexzap,3,23.61
JTQ8ES8FFQS897370,7/15/2021,PP-EAEGAM0074,Betatech,4,16.44
JTQ8ES8FFQS897370,7/15/2021,PP-EAES0098,Blackzim,2,29.16
JTQ8ES8FFQS897370,7/15/2021,PP-EAES0124,Zathunicon,3,37.78
JTQ8ES8FFQS897370,7/15/2021,PP-PACBS0175,Funholding,2,36.21
JYK127G1ZR6964275,11/21/2020,BH-EAEAD0045,Plexzap,1,26.48
JYK127G1ZR6964275,11/21/2020,BH-EAEM0142,Zathunicon,2,115.5
JYK127G1ZR6964275,11/21/2020,FH-EAESS0116,Betatech,4,18.45
JYK127G1ZR6964275,11/21/2020,FH-PACBS0166,Funholding,4,73.44
JYK127G1ZR6964275,11/21/2020,NM-BAED0023,Plexzap,3,97.24
JYK127G1ZR6964275,11/21/2020,PP-EAES0121,Funholding,1,67.83
JYK127G1ZR6964275,11/21/2020,ZN-BAEW0039,Finhigh,1,54.74
JYK127G1ZR6964275,3/23/2021,BH-EAES0100,Betatech,1,16.5
JYK127G1ZR6964275,3/23/2021,BH-EAES0122,Betatech,3,73.51
JYK127G1ZR6964275,3/23/2021,FH-EAEM0150,Finhigh,1,39.97
JYK127G1ZR6964275,5/31/2021,BM-ICS0154,Zathunicon,4,10.08
JYK127G1ZR6964275,5/31/2021,ZN-BAE0003,Funholding,2,1.18
JYK127G1ZR6964275,6/28/2021,BH-PACBS0185,Plexzap,2,45.09
JYK127G1ZR6964275,6/28/2021,PP-EAEAD0042,Nam-zim,4,47.72
JYK127G1ZR6964275,6/28/2021,PP-EAEIS0082,Zathunicon,1,5.13
JYK127G1ZR6964275,6/28/2021,PP-EAELASS0091,Blackzim,2,107.23
JYK127G1ZR6964275,6/28/2021,PP-PACBS0189,Nam-zim,2,79.13
JYK127G1ZR6964275,6/28/2021,TP-EAEESS0054,Toughzap,2,13.89
JYK127G1ZR6964275,6/28/2021,TP-IFCAP0151,Plexzap,2,114.93
JYK127G1ZR6964275,6/28/2021,ZN-BAEW0038,Plexzap,3,36.77
JYOF3P3XBEW904056,3/16/2021,FG-EAESS0118,Nam-zim,2,23.82
JYOF3P3XBEW904056,3/16/2021,FH-EAEAD0044,Blackzim,1,24.3
JYOF3P3XBEW904056,4/17/2021,BM-PACBS0169,Nam-zim,2,14.86
JYOF3P3XBEW904056,4/17/2021,BM-PACBS0187,Zathunicon,1,33.55
JYOF3P3XBEW904056,4/17/2021,FH-BAE0005,Betatech,4,44.74
JYOF3P3XBEW904056,5/17/2021,TP-EAEESS0057,Finhigh,4,35.16
JYOF3P3XBEW904056,5/17/2021,TP-EAELASS0085,Finhigh,3,3.46
JYOF3P3XBEW904056,5/17/2021,ZN-BAE0011,Toughzap,3,57.44
JYOF3P3XBEW904056,5/17/2021,ZN-EAES0093,Betatech,2,30.88
JYOF3P3XBEW904056,5/22/2021,BH-PACBS0186,Blackzim,4,18.38
JYOF3P3XBEW904056,5/22/2021,NM-PACBS0189,Blackzim,2,48.43
JYOF3P3XBEW904056,5/22/2021,PP-BAED0029,Finhigh,1,21.42
JYOF3P3XBEW904056,5/22/2021,PP-EAES0106,Betatech,3,20.43
JYOF3P3XBEW904056,9/4/2021,FG-PACBS0176,Betatech,3,12.55
JYOF3P3XBEW904056,9/4/2021,FH-EAES0124,Blackzim,2,8.67
JYOF3P3XBEW904056,9/4/2021,PP-EAES0122,Betatech,3,52.64
JYOF3P3XBEW904056,9/4/2021,PP-PACBS0171,Toughzap,3,48.34
JYOF3P3XBEW904056,9/4/2021,TP-EAEGAM0070,Toughzap,2,2.92
JYOF3P3XBEW904056,9/4/2021,TP-EAELASS0085,Funholding,4,47.55
K1LNBMVU8BB464447,10/7/2020,PP-EAES0099,Zathunicon,3,26.07
K1LNBMVU8BB464447,3/18/2021,BH-BAEW0034,Blackzim,2,68.22
K1LNBMVU8BB464447,3/18/2021,BH-PACBS0190,Zathunicon,1,73.62
K1LNBMVU8BB464447,4/23/2021,BM-IFCAP0152,Finhigh,1,74.01
K1LNBMVU8BB464447,4/23/2021,BM-PACBS0170,Funholding,2,1.48
K1LNBMVU8BB464447,4/23/2021,FG-EAEESS0053,Blackzim,3,41.63
K1LNBMVU8BB464447,4/23/2021,FH-PACBS0174,Funholding,4,74.74
K1LNBMVU8BB464447,4/23/2021,ZN-BAE0002,Finhigh,1,63.33
K1LNBMVU8BB464447,4/23/2021,ZN-PACBS0177,Nam-zim,2,36.98
K1LNBMVU8BB464447,8/7/2021,FG-EAEIS0079,Toughzap,3,60.05
K2M25QOYYPY944058,4/22/2021,BM-EAEIS0080,Funholding,1,32.84
K2M25QOYYPY944058,4/22/2021,BM-EAES0097,Blackzim,2,13.87
K2M25QOYYPY944058,4/22/2021,NM-PACBS0195,Toughzap,2,2.65
K2M25QOYYPY944058,4/22/2021,TP-BAE0005,Betatech,1,13.92
K2M25QOYYPY944058,4/22/2021,TP-BAE0016,Zathunicon,3,30.21
K2M25QOYYPY944058,4/22/2021,TP-EAELASS0090,Plexzap,4,7.14
K2M25QOYYPY944058,4/22/2021,TP-EAEM0134,Nam-zim,2,8.73
K2M25QOYYPY944058,5/5/2021,BH-PACBS0175,Plexzap,2,22.15
K2M25QOYYPY944058,5/5/2021,NM-EAEESS0054,Plexzap,3,1.28
K2M25QOYYPY944058,5/5/2021,NM-ICS0156,Finhigh,2,18.49
K2M25QOYYPY944058,5/5/2021,PP-EAES0102,Funholding,2,11
K2M25QOYYPY944058,5/5/2021,PP-EAES0121,Finhigh,2,6.95
K2M25QOYYPY944058,6/20/2021,PP-EAEAD0047,Plexzap,2,20.74
K2M25QOYYPY944058,6/20/2021,PP-EAELASS0089,Finhigh,4,2.09
K2M25QOYYPY944058,6/20/2021,PP-EAEM0136,Zathunicon,1,18.85
K2M25QOYYPY944058,6/20/2021,PP-EAES0095,Betatech,2,10.33
K2M25QOYYPY944058,6/25/2021,BH-EAEM0150,Blackzim,2,34.05
K2M25QOYYPY944058,7/15/2021,PP-EAEESS0055,Plexzap,2,10.07
K2M25QOYYPY944058,7/15/2021,PP-EAES0097,Funholding,3,33.88
K2M25QOYYPY944058,7/15/2021,PP-EAES0106,Toughzap,1,31.64
K2M25QOYYPY944058,7/15/2021,PP-PACBS0195,Toughzap,1,34.5
K2M25QOYYPY944058,8/1/2021,BH-BAE0005,Nam-zim,1,14.13
K2M25QOYYPY944058,8/1/2021,BH-BAEW0035,Blackzim,4,3.25
K2M25QOYYPY944058,8/1/2021,ZN-BAED0023,Plexzap,1,18.76
K2M25QOYYPY944058,8/1/2021,ZN-EAEESS0055,Finhigh,1,20.32
K2M25QOYYPY944058,8/28/2021,FG-BAEW0038,Blackzim,3,28.49
K2M25QOYYPY944058,8/28/2021,FG-EAEESS0054,Toughzap,3,28.07
K2M25QOYYPY944058,8/28/2021,ZN-BAE0007,Zathunicon,2,2.22
K2M25QOYYPY944058,8/28/2021,ZN-BAED0028,Plexzap,4,28.71
K2M25QOYYPY944058,8/31/2021,BH-EAEESS0057,Blackzim,4,5.02
K2M25QOYYPY944058,8/31/2021,BH-EAELASS0086,Blackzim,4,8.17
K2M25QOYYPY944058,8/31/2021,BH-PACBS0177,Betatech,1,19.17
K3E7PBHMZQD422776,6/14/2020,BH-EAES0108,Toughzap,4,41.62
K3E7PBHMZQD422776,6/14/2020,BH-ICS0154,Betatech,4,117.16
K3E7PBHMZQD422776,6/14/2020,BH-PACBS0180,Toughzap,1,116.27
K3E7PBHMZQD422776,6/14/2020,TP-PACBS0166,Funholding,4,108.75
K3E7PBHMZQD422776,11/29/2020,FH-BAEW0034,Plexzap,1,46.38
K3E7PBHMZQD422776,11/29/2020,FH-PACBS0195,Funholding,3,105.14
K3E7PBHMZQD422776,11/29/2020,NM-EAELASS0088,Zathunicon,4,114.8
K3E7PBHMZQD422776,3/21/2021,PP-10141,Toughzap,4,100.93
K3E7PBHMZQD422776,3/21/2021,TP-BAED0023,Funholding,3,82.75
K3E7PBHMZQD422776,3/21/2021,TP-EAEGAM0072,Nam-zim,4,43.06
K3E7PBHMZQD422776,4/4/2021,FG-EAEIS0077,Betatech,2,33.45
K3E7PBHMZQD422776,4/4/2021,FH-BAEW0038,Plexzap,2,45.49
K3E7PBHMZQD422776,5/18/2021,FH-EAEM0149,Plexzap,3,68.97
K3E7PBHMZQD422776,5/18/2021,TP-EAES0109,Finhigh,1,83.84
K3E7PBHMZQD422776,6/28/2021,BM-BAE0018,Betatech,3,50.06
K3E7PBHMZQD422776,6/28/2021,FH-EAEM0144,Blackzim,2,102.55
K3E7PBHMZQD422776,6/28/2021,PP-EAES0093,Toughzap,2,45.17
K3E7PBHMZQD422776,6/28/2021,PP-PACBS0166,Toughzap,2,95.32
KABPXCO5NG6346564,7/9/2021,FG-EAEESS0056,Zathunicon,1,94.86
KABPXCO5NG6346564,7/9/2021,FG-ICS0160,Zathunicon,1,137.66
KABPXCO5NG6346564,7/9/2021,FH-BAED0030,Blackzim,1,88.27
KABPXCO5NG6346564,7/9/2021,FH-EAES0122,Plexzap,4,13.19
KABPXCO5NG6346564,7/9/2021,TP-BAEW0035,Finhigh,1,152.65
KABPXCO5NG6346564,7/9/2021,TP-PACBS0176,Funholding,2,25.1
KBXXCK3OQ7B192491,3/23/2021,BH-PACBS0184,Toughzap,3,9.82
KBXXCK3OQ7B192491,7/6/2021,FH-BAEW0037,Plexzap,2,28.71
KDDOFMA5505536025,5/28/2021,FG-EAECS0049,Plexzap,2,10.59
KDDOFMA5505536025,5/28/2021,FG-EAEGAM0065,Plexzap,1,13.35
KDDOFMA5505536025,5/28/2021,FG-EAELASS0089,Zathunicon,4,16.34
KDDOFMA5505536025,5/28/2021,TP-ICS0156,Plexzap,4,2.36
KDDOFMA5505536025,6/21/2021,BM-EAEGAM0071,Finhigh,2,22.4
KDDOFMA5505536025,6/21/2021,FG-EAEAD0046,Plexzap,4,14.9
KDDOFMA5505536025,6/21/2021,FH-EAES0107,Betatech,4,15.36
KDDOFMA5505536025,6/21/2021,FH-PACBS0176,Blackzim,4,9.31
KDDOFMA5505536025,6/21/2021,NM-BAED0026,Zathunicon,4,10.66
KDDOFMA5505536025,6/21/2021,NM-PACBS0165,Toughzap,3,33.85
KDDOFMA5505536025,6/21/2021,ZN-PACBS0164,Plexzap,3,7.08
KDDOFMA5505536025,7/1/2021,BH-EAEAD0042,Funholding,1,20.47
KDDOFMA5505536025,7/1/2021,BH-EAEESS0060,Plexzap,1,17.26
KDDOFMA5505536025,7/1/2021,BH-ICS0155,Toughzap,2,24.15
KDDOFMA5505536025,7/1/2021,BH-IFCAP0151,Finhigh,2,4.14
KDDOFMA5505536025,7/1/2021,BM-EAEGAM0066,Funholding,3,16.77
KDDOFMA5505536025,7/1/2021,BM-EAEWH0131,Blackzim,1,33.29
KDDOFMA5505536025,7/1/2021,FG-EAEAD0046,Zathunicon,4,11
KDDOFMA5505536025,7/1/2021,FG-EAEESS0058,Plexzap,3,23.95
KDDOFMA5505536025,7/1/2021,FG-EAEGAM0063,Nam-zim,3,22.44
KDDOFMA5505536025,7/5/2021,FH-BAE0012,Nam-zim,4,9.95
KDDOFMA5505536025,7/5/2021,FH-EAECS0050,Plexzap,4,17.28
KDDOFMA5505536025,7/5/2021,FH-ICS0154,Zathunicon,3,26.1
KDDOFMA5505536025,7/5/2021,FH-PACBS0173,Finhigh,2,16.05
KDDOFMA5505536025,7/5/2021,FH-PACBS0191,Nam-zim,2,22.39
KDDOFMA5505536025,7/5/2021,NM-EAES0126,Funholding,4,32.49
KDDOFMA5505536025,7/5/2021,PP-BAE0014,Plexzap,3,23.77
KDDOFMA5505536025,7/5/2021,PP-PACBS0184,Blackzim,4,30.63
KDDOFMA5505536025,8/15/2021,BM-EAEWH0129,Plexzap,4,24.34
KDDOFMA5505536025,8/15/2021,BM-PACBS0186,Zathunicon,1,2.42
KDDOFMA5505536025,8/15/2021,NM-EAEM0148,Betatech,4,13.01
KDDOFMA5505536025,8/15/2021,NM-PACBS0191,Plexzap,1,22.29
KDDOFMA5505536025,8/15/2021,PP-PACBS0183,Finhigh,4,2.58
KDDOFMA5505536025,9/3/2021,FH-EAEESS0055,Betatech,4,14.56
KDDOFMA5505536025,9/3/2021,FH-EAEM0138,Plexzap,1,21.5
KDDOFMA5505536025,9/3/2021,NM-EAEESS0054,Zathunicon,4,33.33
KDDOFMA5505536025,9/3/2021,NM-EAES0096,Toughzap,3,33.53
KDDOFMA5505536025,9/3/2021,TP-BAE0006,Blackzim,4,19.65
KDDOFMA5505536025,9/3/2021,TP-EAEGAM0072,Betatech,2,29.49
KDDOFMA5505536025,9/3/2021,TP-PACBS0178,Plexzap,3,28.01
KDDOFMA5505536025,9/3/2021,TP-PACBS0181,Blackzim,2,1.49
KDDOFMA5505536025,9/3/2021,TP-PACBS0187,Nam-zim,3,27.06
KEJ5NNEZM57998731,5/20/2021,BH-BAE0015,Plexzap,1,42.43
KEJ5NNEZM57998731,5/20/2021,BH-EAECS0049,Nam-zim,4,19.82
KEJ5NNEZM57998731,5/20/2021,FG-EAEGAM0066,Nam-zim,3,38.31
KEJ5NNEZM57998731,5/20/2021,NM-EAES0127,Toughzap,2,49.43
KEJ5NNEZM57998731,5/20/2021,TP-BAEW0035,Plexzap,2,4.53
KEJ5NNEZM57998731,5/20/2021,TP-PACBS0193,Blackzim,4,10.24
KEJ5NNEZM57998731,7/8/2021,BH-EAEAD0042,Zathunicon,2,47.14
KEJ5NNEZM57998731,7/11/2021,FG-EAEM0148,Betatech,1,13.67
KEJ5NNEZM57998731,7/11/2021,ZN-EAEGAM0074,Finhigh,1,34.44
KEJ5NNEZM57998731,7/24/2021,TP-PACBS0185,Plexzap,2,46.29
KEJ5NNEZM57998731,8/24/2021,NM-EAEESS0058,Funholding,2,28.37
KEJ5NNEZM57998731,8/24/2021,ZN-EAES0123,Betatech,3,42.09
KEJ5NNEZM57998731,8/24/2021,ZN-PACBS0164,Blackzim,3,27.27
KEJ5NNEZM57998731,9/9/2021,BH-IFCAP0152,Zathunicon,4,40.56
KEJ5NNEZM57998731,9/9/2021,BH-PACBS0183,Toughzap,3,25.26
KEJ5NNEZM57998731,9/9/2021,BH-PACBS0186,Plexzap,3,41.46
KEJ5NNEZM57998731,9/13/2021,PP-BAED0029,Zathunicon,2,20.26
KEJ5NNEZM57998731,9/13/2021,ZN-BAED0026,Toughzap,1,25.91
KEJ5NNEZM57998731,9/13/2021,ZN-EAES0101,Nam-zim,3,24.46
KFDWFBUV5X0109490,11/4/2020,TP-EAECS0051,Blackzim,1,31.73
KFDWFBUV5X0109490,11/4/2020,TP-EAEESS0055,Nam-zim,4,43.09
KFDWFBUV5X0109490,1/2/2021,BM-BAED0026,Plexzap,3,45.99
